iteration,poll_md_total,poll_coil_total,poll_error_total,downlink_written_total,downlink_skipped_total,downlink_error_total,downlink.PLC1.error_count,downlink.PLC1.ip,downlink.PLC1.skipped_count,downlink.PLC1.write.PLC2_T1.md_index,downlink.PLC1.write.PLC2_T1.source,downlink.PLC1.write.PLC2_T1.value,downlink.PLC1.written_count,downlink.PLC2.error_count,downlink.PLC2.ip,downlink.PLC2.skipped_count,downlink.PLC2.write.PLC3_T2.md_index,downlink.PLC2.write.PLC3_T2.source,downlink.PLC2.write.PLC3_T2.value,downlink.PLC2.write.PLC4_T3.md_index,downlink.PLC2.write.PLC4_T3.source,downlink.PLC2.write.PLC4_T3.value,downlink.PLC2.write.PLC4_T4.md_index,downlink.PLC2.write.PLC4_T4.source,downlink.PLC2.write.PLC4_T4.value,downlink.PLC2.written_count,downlink.PLC3.error_count,downlink.PLC3.ip,downlink.PLC3.skipped_count,downlink.PLC3.written_count,downlink.PLC4.error_count,downlink.PLC4.ip,downlink.PLC4.skipped_count,downlink.PLC4.write.PLC7_T5.md_index,downlink.PLC4.write.PLC7_T5.source,downlink.PLC4.write.PLC7_T5.value,downlink.PLC4.write.PLC9_T7.md_index,downlink.PLC4.write.PLC9_T7.source,downlink.PLC4.write.PLC9_T7.value,downlink.PLC4.written_count,downlink.PLC5.error_count,downlink.PLC5.ip,downlink.PLC5.skipped_count,downlink.PLC5.written_count,downlink.PLC7.error_count,downlink.PLC7.ip,downlink.PLC7.skipped_count,downlink.PLC7.written_count,downlink.PLC8.error_count,downlink.PLC8.ip,downlink.PLC8.skipped_count,downlink.PLC8.written_count,downlink.PLC9.error_count,downlink.PLC9.ip,downlink.PLC9.skipped_count,downlink.PLC9.written_count,poll.PLC1.coil_count,poll.PLC1.error_count,poll.PLC1.ip,poll.PLC1.md.PLC1_J269,poll.PLC1.md.PLC1_J280,poll.PLC1.md.PLC1_PU1F,poll.PLC1.md.PLC1_PU2F,poll.PLC1.md.PLC2_T1,poll.PLC1.md_count,poll.PLC2.coil_count,poll.PLC2.error_count,poll.PLC2.ip,poll.PLC2.md.PLC2_T1,poll.PLC2.md.PLC3_T2,poll.PLC2.md.PLC4_T3,poll.PLC2.md.PLC4_T4,poll.PLC2.md_count,poll.PLC3.coil_count,poll.PLC3.error_count,poll.PLC3.ip,poll.PLC3.md.PLC3_J14,poll.PLC3.md.PLC3_J256,poll.PLC3.md.PLC3_J289,poll.PLC3.md.PLC3_J300,poll.PLC3.md.PLC3_J415,poll.PLC3.md.PLC3_J422,poll.PLC3.md.PLC3_PU4F,poll.PLC3.md.PLC3_PU5F,poll.PLC3.md.PLC3_PU6F,poll.PLC3.md.PLC3_PU7F,poll.PLC3.md.PLC3_T2,poll.PLC3.md.PLC3_V2F,poll.PLC3.md_count,poll.PLC4.coil_count,poll.PLC4.error_count,poll.PLC4.ip,poll.PLC4.md.PLC4_T3,poll.PLC4.md.PLC4_T4,poll.PLC4.md.PLC7_T5,poll.PLC4.md.PLC9_T7,poll.PLC4.md_count,poll.PLC5.coil_count,poll.PLC5.error_count,poll.PLC5.ip,poll.PLC5.md.PLC5_J302,poll.PLC5.md.PLC5_J306,poll.PLC5.md.PLC5_J307,poll.PLC5.md.PLC5_J317,poll.PLC5.md.PLC5_PU10F,poll.PLC5.md.PLC5_PU11F,poll.PLC5.md.PLC5_PU8F,poll.PLC5.md_count,poll.PLC7.coil_count,poll.PLC7.error_count,poll.PLC7.ip,poll.PLC7.md.PLC7_T5,poll.PLC7.md_count,poll.PLC8.coil_count,poll.PLC8.error_count,poll.PLC8.ip,poll.PLC8.md.PLC8_T6,poll.PLC8.md_count,poll.PLC9.coil_count,poll.PLC9.error_count,poll.PLC9.ip,poll.PLC9.md.PLC9_T7,poll.PLC9.md_count
64,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,2.935560941696167,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.2726263999938965,2,poll:PLC4:PLC4_T3,5.2480597496032715,3,poll:PLC4:PLC4_T4,3.6558997631073,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.827116012573242,2,poll:PLC9:PLC9_T7,4.376506328582764,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.736629486083984,2.976905107498169,92.96588134765625,92.98381805419922,2.908785343170166,5,0,0,192.168.2.1,2.935560941696167,2.2007389068603516,5.265161514282227,3.71504545211792,4,0,0,192.168.3.1,34.03556442260742,76.47158813476562,31.6855411529541,31.6855411529541,69.09315490722656,33.135562896728516,0.0,0.0,0.0,0.0,2.2726263999938965,81.0888442993164,12,0,0,192.168.4.1,5.2480597496032715,3.6558997631073,3.8573336601257324,4.4521050453186035,4,0,0,192.168.5.1,31.850873947143555,64.89488220214844,31.850873947143555,61.05070877075195,0.0,0.0,0.0,7,0,0,192.168.7.1,3.827116012573242,1,0,0,192.168.8.1,5.371572494506836,1,0,0,192.168.9.1,4.376506328582764,1
65,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,2.9623758792877197,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.3443562984466553,2,poll:PLC4:PLC4_T3,5.230957984924316,3,poll:PLC4:PLC4_T4,3.596754312515259,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.796898126602173,2,poll:PLC9:PLC9_T7,4.3011860847473145,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.75713348388672,2.9769227504730225,92.92715454101562,92.94508361816406,2.935560941696167,5,0,0,192.168.2.1,2.9623758792877197,2.2726263999938965,5.2480597496032715,3.6558997631073,4,0,0,192.168.3.1,34.08833694458008,76.4544906616211,31.739368438720703,31.739368438720703,69.03400421142578,33.18833541870117,0.0,0.0,0.0,0.0,2.3443562984466553,80.91104125976562,12,0,0,192.168.4.1,5.230957984924316,3.596754312515259,3.827116012573242,4.376506328582764,4,0,0,192.168.5.1,31.881507873535156,64.86466217041016,31.881507873535156,60.98927688598633,0.0,0.0,0.0,7,0,0,192.168.7.1,3.796898126602173,1,0,0,192.168.8.1,5.354249477386475,1,0,0,192.168.9.1,4.3011860847473145,1
66,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,2.989229917526245,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.415928840637207,2,poll:PLC4:PLC4_T3,5.213856220245361,3,poll:PLC4:PLC4_T4,3.5376086235046387,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.7666804790496826,2,poll:PLC9:PLC9_T7,4.226139545440674,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.77764892578125,2.976940631866455,92.88839721679688,92.90631103515625,2.9623758792877197,5,0,0,192.168.2.1,2.989229917526245,2.3443562984466553,5.230957984924316,3.596754312515259,4,0,0,192.168.3.1,34.14103698730469,76.43738555908203,31.79311752319336,31.79311752319336,68.97486114501953,33.24103546142578,0.0,0.0,0.0,0.0,2.415928840637207,80.73371124267578,12,0,0,192.168.4.1,5.213856220245361,3.5376086235046387,3.796898126602173,4.3011860847473145,4,0,0,192.168.5.1,31.912166595458984,64.83444213867188,31.912166595458984,60.92782211303711,0.0,0.0,0.0,7,0,0,192.168.7.1,3.7666804790496826,1,0,0,192.168.8.1,5.336725234985352,1,0,0,192.168.9.1,4.226139545440674,1
67,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.016122817993164,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.487344741821289,2,poll:PLC4:PLC4_T3,5.196754455566406,3,poll:PLC4:PLC4_T4,3.4784631729125977,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.7364628314971924,2,poll:PLC9:PLC9_T7,4.151363372802734,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.79817581176758,2.9769585132598877,92.84961700439453,92.86752319335938,2.989229917526245,5,0,0,192.168.2.1,3.016122817993164,2.415928840637207,5.213856220245361,3.5376086235046387,4,0,0,192.168.3.1,34.193660736083984,76.42028045654297,31.846790313720703,31.846790313720703,68.91572570800781,33.293663024902344,0.0,0.0,0.0,0.0,2.487344741821289,80.55683135986328,12,0,0,192.168.4.1,5.196754455566406,3.4784631729125977,3.7666804790496826,4.226139545440674,4,0,0,192.168.5.1,31.942848205566406,64.80422973632812,31.942848205566406,60.86635971069336,0.0,0.0,0.0,7,0,0,192.168.7.1,3.7364628314971924,1,0,0,192.168.8.1,5.319002151489258,1,0,0,192.168.9.1,4.151363372802734,1
68,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.0430543422698975,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.5586040019989014,2,poll:PLC4:PLC4_T3,5.179652690887451,3,poll:PLC4:PLC4_T4,3.4193174839019775,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.706245183944702,2,poll:PLC9:PLC9_T7,4.076853275299072,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.81870651245117,2.9769763946533203,92.8108139038086,92.8287124633789,3.016122817993164,5,0,0,192.168.2.1,3.0430543422698975,2.487344741821289,5.196754455566406,3.4784631729125977,4,0,0,192.168.3.1,34.2462158203125,76.40318298339844,31.9003849029541,31.9003849029541,68.85657501220703,33.346214294433594,0.0,0.0,0.0,0.0,2.5586040019989014,80.38041687011719,12,0,0,192.168.4.1,5.179652690887451,3.4193174839019775,3.7364628314971924,4.151363372802734,4,0,0,192.168.5.1,31.973554611206055,64.77400970458984,31.973554611206055,60.80488586425781,0.0,0.0,0.0,7,0,0,192.168.7.1,3.706245183944702,1,0,0,192.168.8.1,5.301083564758301,1,0,0,192.168.9.1,4.076853275299072,1
69,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.0700244903564453,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.629707098007202,2,poll:PLC4:PLC4_T3,5.162550926208496,3,poll:PLC4:PLC4_T4,3.3601720333099365,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.676027536392212,2,poll:PLC9:PLC9_T7,4.00260591506958,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.83925247192383,2.976994037628174,92.77198791503906,92.78987121582031,3.0430543422698975,5,0,0,192.168.2.1,3.0700244903564453,2.5586040019989014,5.179652690887451,3.4193174839019775,4,0,0,192.168.3.1,34.2986946105957,76.3860855102539,31.953901290893555,31.953901290893555,68.79743194580078,33.39869689941406,0.0,0.0,0.0,0.0,2.629707098007202,80.20445251464844,12,0,0,192.168.4.1,5.162550926208496,3.3601720333099365,3.706245183944702,4.076853275299072,4,0,0,192.168.5.1,32.0042839050293,64.74378967285156,32.0042839050293,60.743408203125,0.0,0.0,0.0,7,0,0,192.168.7.1,3.676027536392212,1,0,0,192.168.8.1,5.28297233581543,1,0,0,192.168.9.1,4.00260591506958,1
70,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.0970330238342285,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.7006547451019287,2,poll:PLC4:PLC4_T3,5.145449161529541,3,poll:PLC4:PLC4_T4,3.3010265827178955,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.6458098888397217,2,poll:PLC9:PLC9_T7,3.928617238998413,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.85980987548828,2.9770119190216064,92.7331314086914,92.75100708007812,3.0700244903564453,5,0,0,192.168.2.1,3.0970330238342285,2.629707098007202,5.162550926208496,3.3601720333099365,4,0,0,192.168.3.1,34.351104736328125,76.36898040771484,32.00734329223633,32.00734329223633,68.73828887939453,33.45110321044922,0.0,0.0,0.0,0.0,2.7006547451019287,80.0289535522461,12,0,0,192.168.4.1,5.145449161529541,3.3010265827178955,3.676027536392212,4.00260591506958,4,0,0,192.168.5.1,32.035037994384766,64.71357727050781,32.035037994384766,60.68193435668945,0.0,0.0,0.0,7,0,0,192.168.7.1,3.6458098888397217,1,0,0,192.168.8.1,5.264670372009277,1,0,0,192.168.9.1,3.928617238998413,1
71,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.124079704284668,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.77144718170166,2,poll:PLC4:PLC4_T3,5.128347873687744,3,poll:PLC4:PLC4_T4,3.2418811321258545,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.6155920028686523,2,poll:PLC9:PLC9_T7,3.854884147644043,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.880374908447266,2.977029800415039,92.69425201416016,92.71211242675781,3.0970330238342285,5,0,0,192.168.2.1,3.124079704284668,2.7006547451019287,5.145449161529541,3.3010265827178955,4,0,0,192.168.3.1,34.4034423828125,76.35187530517578,32.06070327758789,32.06070327758789,68.67913818359375,33.503440856933594,0.0,0.0,0.0,0.0,2.77144718170166,79.8539047241211,12,0,0,192.168.4.1,5.128347873687744,3.2418811321258545,3.6458098888397217,3.928617238998413,4,0,0,192.168.5.1,32.06581497192383,64.68335723876953,32.06581497192383,60.62046813964844,0.0,0.0,0.0,7,0,0,192.168.7.1,3.6155920028686523,1,0,0,192.168.8.1,5.246181011199951,1,0,0,192.168.9.1,3.854884147644043,1
72,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.1511642932891846,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.8420846462249756,2,poll:PLC4:PLC4_T3,5.111246109008789,3,poll:PLC4:PLC4_T4,3.1827354431152344,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.585374355316162,2,poll:PLC9:PLC9_T7,3.7814033031463623,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.90094757080078,2.9770476818084717,92.65535736083984,92.67320251464844,3.124079704284668,5,0,0,192.168.2.1,3.1511642932891846,2.77144718170166,5.128347873687744,3.2418811321258545,4,0,0,192.168.3.1,34.45570373535156,76.33477783203125,32.113990783691406,32.113990783691406,68.6199951171875,33.555702209472656,0.0,0.0,0.0,0.0,2.8420846462249756,79.6793212890625,12,0,0,192.168.4.1,5.111246109008789,3.1827354431152344,3.6155920028686523,3.854884147644043,4,0,0,192.168.5.1,32.09661102294922,64.65313720703125,32.09661102294922,60.55900955200195,0.0,0.0,0.0,7,0,0,192.168.7.1,3.585374355316162,1,0,0,192.168.8.1,5.227506637573242,1,0,0,192.168.9.1,3.7814033031463623,1
73,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.178286552429199,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.912567615509033,2,poll:PLC4:PLC4_T3,5.094144344329834,3,poll:PLC4:PLC4_T4,3.1235899925231934,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.555156707763672,2,poll:PLC9:PLC9_T7,3.7081708908081055,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.921531677246094,2.9770655632019043,92.61642456054688,92.63426971435547,3.1511642932891846,5,0,0,192.168.2.1,3.178286552429199,2.8420846462249756,5.111246109008789,3.1827354431152344,4,0,0,192.168.3.1,34.507896423339844,76.31767272949219,32.167198181152344,32.167198181152344,68.56085205078125,33.60789489746094,0.0,0.0,0.0,0.0,2.912567615509033,79.50518798828125,12,0,0,192.168.4.1,5.094144344329834,3.1235899925231934,3.585374355316162,3.7814033031463623,4,0,0,192.168.5.1,32.12743377685547,64.6229248046875,32.12743377685547,60.49756622314453,0.0,0.0,0.0,7,0,0,192.168.7.1,3.555156707763672,1,0,0,192.168.8.1,5.208649635314941,1,0,0,192.168.9.1,3.7081708908081055,1
74,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.205446243286133,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,2.982896566390991,2,poll:PLC4:PLC4_T3,5.077042579650879,3,poll:PLC4:PLC4_T4,3.0644445419311523,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.5249390602111816,2,poll:PLC9:PLC9_T7,3.6351840496063232,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.755653381347656,2.976921558380127,92.92994689941406,92.9478759765625,3.178286552429199,5,0,0,192.168.2.1,3.205446243286133,2.912567615509033,5.094144344329834,3.1235899925231934,4,0,0,192.168.3.1,34.45608901977539,75.83031463623047,32.122188568115234,32.122188568115234,67.09857940673828,33.556087493896484,0.0,0.0,0.0,0.0,2.982896566390991,78.33390808105469,12,0,0,192.168.4.1,5.077042579650879,3.0644445419311523,3.555156707763672,3.7081708908081055,4,0,0,192.168.5.1,32.01957702636719,64.43495178222656,32.01957702636719,59.560691833496094,0.0,0.0,0.0,7,0,0,192.168.7.1,3.5249390602111816,1,0,0,192.168.8.1,5.189611911773682,1,0,0,192.168.9.1,3.6351840496063232,1
75,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.2311971187591553,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.052189588546753,2,poll:PLC4:PLC4_T3,5.057498455047607,3,poll:PLC4:PLC4_T4,2.986171007156372,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.4913642406463623,2,poll:PLC9:PLC9_T7,3.539872884750366,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.77546691894531,2.9769387245178223,92.89252471923828,92.91044616699219,3.205446243286133,5,0,0,192.168.2.1,3.2311971187591553,2.982896566390991,5.077042579650879,3.0644445419311523,4,0,0,192.168.3.1,34.50712585449219,75.81077575683594,32.17424011230469,32.17424011230469,67.01992797851562,33.60712432861328,0.0,0.0,0.0,0.0,3.052189588546753,78.15771484375,12,0,0,192.168.4.1,5.057498455047607,2.986171007156372,3.5249390602111816,3.6351840496063232,4,0,0,192.168.5.1,32.04905319213867,64.40137481689453,32.04905319213867,59.47028732299805,0.0,0.0,0.0,7,0,0,192.168.7.1,3.4913642406463623,1,0,0,192.168.8.1,5.1664862632751465,1,0,0,192.168.9.1,3.539872884750366,1
76,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.2569875717163086,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.121326446533203,2,poll:PLC4:PLC4_T3,5.037953853607178,3,poll:PLC4:PLC4_T4,2.907893419265747,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.457789421081543,2,poll:PLC9:PLC9_T7,3.44339919090271,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.32057571411133,2.9765427112579346,93.75049591064453,93.76866149902344,3.2311971187591553,5,0,0,192.168.2.1,3.2569875717163086,3.052189588546753,5.057498455047607,2.986171007156372,4,0,0,192.168.3.1,31.99163055419922,75.79122161865234,29.34488868713379,29.384111404418945,88.35736846923828,31.091629028320312,0.0,0.0,0.0,49.13133239746094,3.121326446533203,93.4597396850586,12,0,0,192.168.4.1,5.037953853607178,2.907893419265747,3.4913642406463623,3.539872884750366,4,0,0,192.168.5.1,31.6180419921875,64.3677978515625,31.6180419921875,59.40565872192383,0.0,0.0,0.0,7,0,0,192.168.7.1,3.457789421081543,1,0,0,192.168.8.1,5.143119812011719,1,0,0,192.168.9.1,3.44339919090271,1
77,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.2774810791015625,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.160538673400879,2,poll:PLC4:PLC4_T3,5.018409729003906,3,poll:PLC4:PLC4_T4,2.9681243896484375,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.4242143630981445,2,poll:PLC9:PLC9_T7,3.3490495681762695,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.3344841003418,2.9765548706054688,93.72430419921875,93.74246215820312,3.2569875717163086,5,0,0,192.168.2.1,3.2774810791015625,3.121326446533203,5.037953853607178,2.907893419265747,4,0,0,192.168.3.1,32.02536392211914,75.77168273925781,29.37930679321289,29.418516159057617,88.40967559814453,31.125364303588867,0.0,0.0,0.0,49.121910095214844,3.160538673400879,93.36943054199219,12,0,0,192.168.4.1,5.018409729003906,2.9681243896484375,3.457789421081543,3.44339919090271,4,0,0,192.168.5.1,31.63968849182129,64.334228515625,31.63968849182129,59.31234359741211,0.0,0.0,0.0,7,0,0,192.168.7.1,3.4242143630981445,1,0,0,192.168.8.1,5.119608402252197,1,0,0,192.168.9.1,3.3490495681762695,1
78,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.2979893684387207,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.199679374694824,2,poll:PLC4:PLC4_T3,4.998865127563477,3,poll:PLC4:PLC4_T4,3.0283288955688477,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.390639543533325,2,poll:PLC9:PLC9_T7,3.253108501434326,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.34839630126953,2.976567029953003,93.69810485839844,93.71625518798828,3.2774810791015625,5,0,0,192.168.2.1,3.2979893684387207,3.160538673400879,5.018409729003906,2.9681243896484375,4,0,0,192.168.3.1,32.059059143066406,75.75213623046875,29.413679122924805,29.4528751373291,88.46197509765625,31.159055709838867,0.0,0.0,0.0,49.112464904785156,3.199679374694824,93.27938079833984,12,0,0,192.168.4.1,4.998865127563477,3.0283288955688477,3.4242143630981445,3.3490495681762695,4,0,0,192.168.5.1,31.66134262084961,64.30065155029297,31.66134262084961,59.23251724243164,0.0,0.0,0.0,7,0,0,192.168.7.1,3.390639543533325,1,0,0,192.168.8.1,5.095850467681885,1,0,0,192.168.9.1,3.253108501434326,1
79,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.318512201309204,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.238748788833618,2,poll:PLC4:PLC4_T3,4.979321002960205,3,poll:PLC4:PLC4_T4,3.0885066986083984,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.357064723968506,2,poll:PLC9:PLC9_T7,3.157432794570923,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.362308502197266,2.976579189300537,93.67190551757812,93.69004821777344,3.2979893684387207,5,0,0,192.168.2.1,3.318512201309204,3.199679374694824,4.998865127563477,3.0283288955688477,4,0,0,192.168.3.1,32.09270477294922,75.73259735107422,29.44800567626953,29.487186431884766,88.51422882080078,31.192705154418945,0.0,0.0,0.0,49.10301971435547,3.238748788833618,93.18960571289062,12,0,0,192.168.4.1,4.979321002960205,3.0885066986083984,3.390639543533325,3.253108501434326,4,0,0,192.168.5.1,31.68300437927246,64.26707458496094,31.68300437927246,59.152809143066406,0.0,0.0,0.0,7,0,0,192.168.7.1,3.357064723968506,1,0,0,192.168.8.1,5.071897983551025,1,0,0,192.168.9.1,3.157432794570923,1
80,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.339049816131592,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.27774715423584,2,poll:PLC4:PLC4_T3,4.959776878356934,3,poll:PLC4:PLC4_T4,3.148658037185669,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.3234896659851074,2,poll:PLC9:PLC9_T7,3.0620193481445312,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.376220703125,2.9765913486480713,93.64569854736328,93.66383361816406,3.318512201309204,5,0,0,192.168.2.1,3.339049816131592,3.238748788833618,4.979321002960205,3.0885066986083984,4,0,0,192.168.3.1,32.126312255859375,75.71305084228516,29.48228645324707,29.521453857421875,88.56644439697266,31.22631072998047,0.0,0.0,0.0,49.09355926513672,3.27774715423584,93.1001205444336,12,0,0,192.168.4.1,4.959776878356934,3.148658037185669,3.357064723968506,3.157432794570923,4,0,0,192.168.5.1,31.704669952392578,64.23350524902344,31.704669952392578,59.07311248779297,0.0,0.0,0.0,7,0,0,192.168.7.1,3.3234896659851074,1,0,0,192.168.8.1,5.047752380371094,1,0,0,192.168.9.1,3.0620193481445312,1
81,35,0,0,6,0,0,0,192.168.1.1,0,1,poll:PLC2:PLC2_T1,3.3596017360687256,1,0,192.168.2.1,0,1,poll:PLC3:PLC3_T2,3.3166747093200684,2,poll:PLC4:PLC4_T3,4.940232276916504,3,poll:PLC4:PLC4_T4,3.20878267288208,3,0,192.168.3.1,0,0,0,192.168.4.1,0,1,poll:PLC7:PLC7_T5,3.289914846420288,2,poll:PLC9:PLC9_T7,2.9668660163879395,2,0,192.168.5.1,0,0,0,192.168.7.1,0,0,0,192.168.8.1,0,0,0,192.168.9.1,0,0,0,0,192.168.1.1,36.39013671875,2.9766032695770264,93.61947631835938,93.63761138916016,3.339049816131592,5,0,0,192.168.2.1,3.3596017360687256,3.27774715423584,4.959776878356934,3.148658037185669,4,0,0,192.168.3.1,32.15987014770508,75.6935043334961,29.516521453857422,29.555675506591797,88.61865234375,31.259870529174805,0.0,0.0,0.0,49.084083557128906,3.3166747093200684,93.01091766357422,12,0,0,192.168.4.1,4.940232276916504,3.20878267288208,3.3234896659851074,3.0620193481445312,4,0,0,192.168.5.1,31.726343154907227,64.1999282836914,31.726343154907227,58.99342346191406,0.0,0.0,0.0,7,0,0,192.168.7.1,3.289914846420288,1,0,0,192.168.8.1,5.023416042327881,1,0,0,192.168.9.1,2.9668660163879395,1
